cached_values,1.9.1,43538
cached_web,0.0.2,8722
cache_finder,0.0.1,4298
cacheflow,0.3.3,670533
cache_flow,0.1.1,9990
cache-flow,0.1.0,57415
cache_for,1.1.0,3480
cache-friendly,0.0.1,3777
cache_fu,0.2.0,44538
CacheGorilla,0.0.2,9750
cache_guard,1.0.2,83641
cache_hash,0.0.1,4177
cache_helper,0.2.0,11771
cache_if_slow,0.0.2,1891
cacheify,0.2.0,10057
cache_it,0.0.2,9037
cache_json,1.2.6,19019
cache_keeper,0.6.1,2658
cache_key_for,0.1.11,38288
cache_key_monster,0.0.2,7458
cache_lib,0.1.0,14386
cache_local,0.0.1,3464
cache_lookup,0.0.2,5113
cachely,0.0.6,21199
cache_machine,0.0.1,5078
cache-machine,0.2.1,27447
cache-machine-redis,0.0.1,4949
cach_em_all,0.0.1,4244
cache_man,0.0.2,4222
cache_manager,0.0.2,6766
cache_me,0.0.2,9038
cachemere,0.1,4898
cache_method,0.2.7,252132
cache_migration,0.0.1,4373
cache_mock,0.1.1,3878
cache-money,0.2.5,19166
cache_money_millionaire,0.0.3,11033
cachengue,0.2.2,23476
cache_ninja,1.0.2,792
cache-object,0.2.0,48226
cache_pipe,0.2,29412
cache_proxy,0.1.1,5387
cacheql,0.2.0,14557
cache_query,0.0.1,4147
cache-query-trace,0.1.1,5568
cacher,0.2.0,26537
cache_reduce,0.0.1,3760
cache_replace,0.1.3,17400
cacherite,0.4.0,19915
cache_rocket,0.7.0,23518
cachers,5.1.2,16270
cache_rules,0.5.0,64549
caches,0.0.8,49621
cache_server,0.1.0,1914
cache-server-connector,0.0.1,4643
cache_service,1.1.0,20314
cache_shoe,0.0.1,3548
caches_page_with_host,0.0.13,15095
cachesrb,0.2.0,5755
cache_stats,0.0.1,4056
cache_store,0.1.6,68243
cache-store-api,0.1.3,22022
cache_store_redis,2.2.1,126911
cachet,0.0.1,8725
cachet_api,1.0.2,7449
cachetastic,3.7.0,195069
cachetastic-memcache-pool,0.1.1,9039
cachetastic-three,3.0.0,5506
cache_this,0.0.4,12093
cachethod,0.2.0,25730
cachetier,0.0.2,4431
cache_toolbox,0.1.2,6258
cache_trasher,0.0.1,5985
cache_tree,0.0.5,21105
cache_utils,0.2.9,28701
cache_value,0.4.4,9861
cache_version,1.0.0,13881
cachew,0.2.1,14328
cache_wagon,0.2.0,9104
cachewarp,0.0.2,7543
cache_with_locale,0.0.3,47306
cache_with_settings,1.1.0,8994
cache-with-yuicompressor,0.1.2,14685
cachex,0.0.1,4598
cachext,0.5.1,29818
cachier,0.0.1,7199
cachify,0.0.1,4227
caching,0.0.5,16552
ca_ching,0.1.1,8444
caching_enumerator,0.0.1,93276
caching_mailer,1.0,4760
caching_matcher,0.1.1,9648
caching_proxy,8.0.1,1652
caching_with_tags,0.0.1,4863
cachivache,0.3.0,16819
cachivache-helpers,0.0.1,5487
cacho,0.1.3,25667
cachoo,0.1.0,3776
cachy,0.4.2,95725
cackle,0.0.4,10063
caco,0.1.0,2181
cacofonix,0.10.3,10868
cacofonix-dtds,0.1.0,6579
cacophony,0.0.4,13003
cactu,0.20.1,69158
cactus,0.2.1,9622
cada,1.0.0,6785
ca-data_store,0.1.1,1170
ca-data_store-ar,0.1.5,1987
cadbury,1.0.0,4758
cadburybot,0.2.0,4602
cadburygem,0.0.0,2629
caddie,0.2.5,39311
caddy,1.6.0,22906
cadence,0.0.2,10713
cadence-ruby,0.1.1,5986
cadenero,0.0.1,33957
cadenza,0.8.0,243210
cadet,0.1.5,46117
cadinsor,0.1.0,3996
cadmus,0.7.1,53132
cadmus_files,0.2.0,9315
cadmus_navbar,0.1.0,19208
cadooz,2.2.4,50010
cadove,0.1,5418
cadre,1.0.4,89237
cadun,0.8.3,75794
caelum-git_reports,0.1.0,3710
caelum-git-reports,0.2.3,17785
cae-multipart_parser,2.0.0,8046
caerbannog,0.2.1,9002
caerus,0.0.1,3700
caesar,0.3,5582
caesarcipher,0.0.1,6618
caesar_cipher,0.0.2,7864
caesar_code,0.0.1,3438
caesar_encrypt,1.0.0,3784
Caesar.rb,1.0.1,4992
caesars,0.7.4,112664
caesars_cypher,0.0.0,3676
caesar-tax,0.2.0,7421
cafe,0.1.0,12468
cafe24_sms,0.0.3,9216
cafe-cucumber,0.0.1,4007
cafe-jira,0.0.1,4046
cafepress-alpha,0.0.1,5434
cafepress_api,0.3.2,69091
cafepress-search,1.1.0,18847
cafepress_wrapper,0.1.0,28738
cafe-theme,0.1.21,11317
cafe_well_cli,0.1.3,12548
caff,0.0.2,7882
caffe,0.2.0,4573
caffeinate,2.5.0,56285
caffeinate_webui,0.1.0,1471
caffeine,0.0.2,5583
cafmal,0.25.0,10563
cage,0.1.2,20363
caged_chef,0.0.3,10837
Caged-lighthouse-api,1.0.0,3827
cag-fluent-plugin-datadog,0.10.6,2570
cagnut_bwa,0.3.4,10729
cagnut_core,0.3.3,8891
cagnut_gatk,0.3.2,6676
cagnut_picard,0.3.2,6745
cagnut_pipeline_draw,0.3.1,2747
cagnut_samtools,0.3.2,6690
cagnut_snpeff,0.3.1,4694
cagnut_toolbox,0.3.0,2711
cahdmaker,0.0.2,6041
cahoon_view_tool,0.1.0,2504
cai-ecs-entrypoint,2.0.1,138840
caifara-lighthouse-api,1.0.1,3705
caifara-rSquery,0.1.2,6479
cai-jarvis,0.1.0,1459
cail_3of9,0.0.1,4231
cain,0.0.1,4922
cairn,7.1.1,1176
cairo,1.17.13,1836437
cairo-gobject,4.2.2,1314128
cairo-graph,0.0.2,6025
caironoleto-feedtools,0.2.31,6595
caironoleto-feedupdater,0.2.7,6583
caishu_model,0.1.2,26418
caishu_model2,0.0.6,17999
caisson,0.0.3,11152
caius-celerity,0.0.6.11,6639
caius-culerity,0.1.8,12067
caius-gtranslate,0.9.1,3715
caius-regex_concat,1.1.0,9330
caius-safariwatir,0.3.4,3727
caixanegra,0.4.1,3086
caja,0.0.1,3974
caju,0.1.0,291
cajun-ludicrous_speed,0.0.0,3740
cajun-resume,0.1.1,3715
cajun-smile,0.3.0,17669
cake,0.6.3,222194
cakedb,0.0.15,52840
cake_lie,0.0.1,4185
cake_lie_benge,0.0.1,4117
cake_lie_leyh,0.0.1,4219
cake_lie_ross,0.0.1,4222
cake_lie_syeh,0.0.1,4211
cakemail,0.0.1,1248
cakemail-next-gen,1.0.2,948
cakery,0.0.4,11518
cakes_view_tool,0.2.0,442
cake-tester,0.2.1,426
cakewalk,3.0.0,1538
cakewalkcss_rails,0.1.0,2211
cal,0.6.3,45095
cal4near,0.2.0,4778
calabash,1.2.1,60269
calabash-android,0.9.30,1735769
calabash-common,0.0.2,174638
calabash-cucumber,0.23.7,2333744
calabash-cucumber-cn,0.0.8,9928
calabash-cucumber-ios-cn,0.0.5,16094
calabash_drishyam,0.1.0,6759
calabash-extras,0.0.2,7100
calabash-page-objects,0.5.6,12892
calabash_steps,0.0.2,4654
calagator,1.1.0,16394
calagator2,2.1.1,1128
calais,0.0.13,68475
calamity,0.0.6,23572
calamum,1.2.2,39409
calandroid-widget-extension,0.0.5,14622
calapog,0.1.1,5884
calas-capitate,0.3.6,3706
calasmash,1.0.5,53054
calas-ruby-wsd,0.0.3,9329
calatrava,0.6.11,48808
calavera-integrity-growl,1.0,3689
calavera-jekyll,0.4.1,3833
calavera-tomcat-rails,0.2.0,12447
calavera-trinidad,0.4.1,9492
calavicci,0.0.2,7048
calbee,0.0.0,3071
calc,1.0.0,28645
calc_aacosta8,0.2.0,3110
calc_abedoy19,0.2.0,3138
calc_acordob5,0.1.2,3136
calc_ad,0.0.1,2656
calc_bsepulv3,0.0.1,3139
calc_calorie,0.1.0,845
calc_ccartag4,0.1.0,3169
calc_ccordob7,0.1.0,3146
calc_clondo30,0.0.2,3109
