ubi,304117.20666666667,4,0.0.8,9882,1,http://github.com/nofxx/ubi,2015-08-21T09:06:58.761Z
ubidots,521113.187,2,1.6.0,6049,0,http://ubidots.com,2014-05-23T13:46:58.603Z
ubigeo_rails,1289417.9066666667,4,0.0.6,11402,1,https://github.com/juliogarciag/ubigeo_rails,2013-10-22T22:07:30.010Z
ubill,297187.74199999997,5,0.1.4,2106,0,https://gitlab.com/ubity/gems/ubill,2023-05-12T22:51:12.557Z
ubimport,126001112.106,2,0.2.0,6806,1,http://github.com/paulca/ubimport,2011-02-05T12:41:18.408Z
ubiq,421.642,2,0.1.3,3060,0,https://github.com/TarunG96/ubiq,2020-08-18T07:15:18.678Z
ubiq-security,2168982.8315714286,8,1.0.7,11741,0,https://gitlab.com/ubiqsecurity/ubiq-ruby,2020-08-20T06:00:02.053Z
ubiquitous,43619.8065,3,0.0.4,9914,0,http://www.github.com/algrimes/ubiquitous,2012-08-06T13:26:20.124Z
ubiquitous_env,0,1,0.0.1,3978,3,https://github.com/neerajkumar/ubiquitous_env,2013-03-15T20:41:39.770Z
ubiquitously,740959.4985,3,0.1.0,11237,8,http://github.com/viatropos/ubiquitously,2010-07-31T19:12:34.199Z
ubiquitous-memory-jekyll-theme,168.003,2,1.0.0,4111,0,https://github.com/Cyberdr8gon/ubiquitous-memory-jekyll-theme,2017-06-01T00:55:03.394Z
ubiquitous_user,5512590.118375001,9,0.5.0,31552,2,http://github.com/pupeno/ubiquitous_user,2009-11-28T23:24:48.948Z
ubiquity,4396.9887499999995,5,0.0.6,9940,0,https://github.com/lucacervasio/ubiquity,2016-04-24T10:48:48.752Z
ubiquity-envoi,0,1,1.0.0,2210,0,http://www.envoi.io,2018-05-23T12:52:58.480Z
ubiquity-iconik,0,1,1.1.0,2737,0,https://github.com/XPlatform-Consulting/ubiquity-iconik,2018-07-24T10:41:45.143Z
ubiquity-mediasilo-api-v3,0,1,1.0.0,2224,0,https://github.com/XPlatform-Consulting/ubiquity-mediasilo-api-v3,2018-05-08T14:12:52.486Z
ubiquity-vdms,0,1,1.0.0,2207,0,https://github.com/XPlatform-Consulting/ubiquity-vdms/blob/837efb00b62fe8fe2850055aedfb16fbca808dba/README.md,2018-05-23T19:16:59.970Z
ubiquity-wiredrive,806325.811,2,1.1.0,3778,0,https://www.github.com/XPlatform-Consulting/ubiquity-wiredrive,2018-05-23T12:02:27.958Z
ubiquo,1305317.6611086957,47,0.6.3,144577,0,http://www.ubiquo.me,2010-03-22T16:24:25.701Z
ubiregi,0,1,0.0.1,3681,6,https://github.com/taish/ubiregi,2014-03-17T13:30:10.061Z
ubistrano,0,1,1.2.7,4780,32,http://github.com/winton/ubistrano,2009-11-06T20:53:58.288Z
ubnt-usg-restore,0,1,0.1.0,2033,0,https://github.com/rickmark/unifi-usg-restore,2019-04-06T08:20:30.923Z
uboost-client,95246.068,11,0.2.0,32772,1,https://github.com/haikulearning/uboost-client,2012-10-29T09:36:16.294Z
ubox,8691.066454545455,12,0.2.2,26327,0,http://github.com/mumaoxi/ubox,2016-06-01T07:08:29.621Z
ubr,0,1,0.0.1,3433,1,https://github.com/dtinth/ubr,2015-07-02T16:42:51.835Z
ubsafe,0,1,0.5,4842,0,http://www.olioinfo.net/projects,2009-10-23T22:06:02.754Z
ubuntu_ami,50812497.29742856,8,0.4.5,228610,16,https://github.com/jtimberman/ubuntu_ami,2011-01-27T20:44:02.168Z
ubuntu_amis,160982.551,2,0.0.2,6624,0,"",2013-04-17T16:03:57.702Z
ubuntu-machine,0,1,0.5.3.2.25,4633,0,https://github.com/rachid/ubuntu-machine,2010-12-17T16:09:35.954Z
ubuntu-machine-rachid,9747499.133,2,0.5.3.2.24,7933,0,https://github.com/rachid/ubuntu-machine,2010-08-26T18:14:30.535Z
ubuntu_unused_kernels,2092956.026,2,0.2.0,13277,4,https://github.com/gds-operations/ubuntu_unused_kernels,2015-04-13T11:08:30.889Z
ubuntu_update,973254.206,2,0.0.2,5780,0,"",2014-11-28T02:26:26.945Z
ubxd_support_rota,210.812,2,0.0.2,7728,1,http://github.com/unboxed/ubxd_support_rota,2011-01-17T19:02:48.322Z
uby,0,1,0.0.0,4009,0,,2013-07-18T19:06:52.358Z
uby_interpreter,164762.019,2,1.0.1,6876,2,https://github.com/shime/uby_interpreter,2013-05-29T15:58:54.523Z
ubyray,0,1,0.0.3,4322,0,https://github.com/spilth/ubyray,2012-08-16T20:51:58.285Z
uc,2155309.48855,21,0.2.2,48811,0,"",2014-05-12T10:49:35.779Z
uc3-citation,0,1,0.0.5,4852,0,https://github.com/CDLUC3/uc3-citation,2021-09-29T14:47:38.077Z
uc3-dmp-api-core,642413.5219047619,22,0.0.22,8416,1,https://github.com/CDLUC3/dmp-hub-cfn/blob/main/src/sam/gems/uc3-dmp-api-core,2023-05-01T17:59:27.542Z
uc3-dmp-citation,1188741.1045000001,13,0.0.13,4011,1,https://github.com/CDLUC3/dmp-hub-cfn/blob/main/src/sam/gems/uc3-dmp-citation,2023-08-17T19:33:07.886Z
uc3-dmp-cloudwatch,2419103.3525,5,0.1.0,2499,1,https://github.com/CDLUC3/dmp-hub-cfn/blob/main/src/sam/gems/uc3-dmp-cloudwatch,2023-07-06T21:37:43.693Z
uc3-dmp-cognito,2134131.0826666667,7,0.0.7,3277,1,https://github.com/CDLUC3/dmp-hub-cfn/blob/main/src/sam/gems/uc3-dmp-cognito,2023-05-09T18:13:26.670Z
uc3-dmp-dynamo,692166.5889000001,21,0.0.21,7823,1,https://github.com/CDLUC3/dmp-hub-cfn/blob/main/src/sam/gems/uc3-dmp-dynamo,2023-05-09T18:10:41.545Z
uc3-dmp-event-bridge,1460225.5698571429,8,0.0.8,3655,1,https://github.com/CDLUC3/dmp-hub-cfn/blob/main/src/sam/gems/uc3-dmp-event-bridge,2023-06-08T15:40:18.189Z
uc3-dmp-external-api,1619277.1905789473,20,0.0.21,7472,1,https://github.com/CDLUC3/dmp-hub-cfn/blob/main/src/sam/gems/uc3-dmp-external-api,2023-05-04T17:45:09.930Z
uc3-dmp-id,175283.85533519552,180,0.1.39,47415,1,https://github.com/CDLUC3/dmp-hub-cfn/blob/main/src/sam/gems/uc3-dmp-id,2023-05-09T18:12:55.670Z
uc3-dmp-provenance,1163946.0612727273,12,0.0.12,4572,1,https://github.com/CDLUC3/dmp-hub-cfn/blob/main/src/sam/gems/uc3-dmp-provenance,2023-05-09T18:12:42.757Z
uc3-dmp-rds,975335.0702,26,0.0.27,8160,1,https://github.com/CDLUC3/dmp-hub-cfn/blob/main/src/sam/gems/uc3-dmp-rds,2023-05-02T18:10:55.143Z
uc3-dmp-s3,2712690.4618,6,0.0.6,3107,1,https://github.com/CDLUC3/dmp-hub-cfn/blob/main/src/sam/gems/uc3-dmp-s3,2023-05-16T18:41:09.560Z
uc3-sam-sceptre,55463.719321428565,29,0.0.29,7763,1,https://github.com/CDLUC3/dmp-hub-cfn/blob/main/src/sam/gems/uc3-sam-sceptre,2023-06-04T16:32:44.134Z
